,user_id,loneliness_binary,satisfaction_with_life,foodbank,neighbours,close_family_or_friends,community_or_faith_group,worry_about_rent_payment,working_full_time,working_part_time,unemployed,retired,not_working_house_or_child,not_working_sick_or_disabled,student,added_food_listings,imd_decile,added_non_food_listings,msoa_usage,listing_rank,added_comments,added_stories,received_likes_comments,received_likes_stories,received_comments,given_ratings,received_ratings,donated_food_listings,donated_non_food_listings,number_of_conversations,messages_count,max_requests_month,monthly_burstiness,max_requests_month_food,max_requests_month_non_food,imd_score,income_score,employment_score,education_score,health_score,crime_score,barriers_score,living_environment_score,income_deprivation_affecting_children_score,income_deprivation_affecting_older_score,children_young_people_score,adult_skills_score,geographical_barriers_score,wider_barriers_score,indoors_score,outdoors_score,income_decile,employment_decile,education_decile,health_decile,crime_decile,barriers_decile,living_environment_decile,uc_claimants_22_pop,pc_of_pupils_taking_fsm,pct_16to24,pct_25to49,pct_50to64,pct_over65,pop_density,pct_other_lone_parent_children,pct_non_white,closeness_centrality,betweenness_centrality,degree_centrality,clustering,pagerank,dst_bus_coach_ts,dst_bus_coach_stop_street,dst_tram_metro_underground_access,dst_tram_metro_underground_platform,dst_railway_access,Population ,Average population per park or public garden or playing field,Number of flats within built up area,Number of flats in built up area with gardens,Average garden size for flats in built up area,Number of houses within built up area,Number of houses in built up area with gardens,Average garden size for houses in built up area ,embeddedness_score,gender_Female,gender_Male,gender_Non binary/ other,gender_Prefer not to say,illness_No,illness_Prefer not to say,illness_Yes,household_composition_Living on my own (NO children or children have left home),household_composition_Living on my own WITH children under 18,"household_composition_Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)","household_composition_Living with other adults that are non-family members, such as friends/ flatmates",household_composition_Living with partner/ spouse (NO children or children have left home),household_composition_Living with partner/ spouse/ older relative WITH children under 18,neighbourhood_comparison_Better,neighbourhood_comparison_Much better,neighbourhood_comparison_Much worse,neighbourhood_comparison_The same,neighbourhood_comparison_Worse,turn_to_friends_and_family_Not at all,turn_to_friends_and_family_To a large extent,turn_to_friends_and_family_To some extent,pre_payment_Don't know,pre_payment_No,pre_payment_Yes,fuel_security_label_High fuel-security,fuel_security_label_Low fuel-security,fuel_security_label_Marginal fuel-security,fuel_security_label_Very low fuel-security,household_food_security_label_High food-security,household_food_security_label_Low food-security,household_food_security_label_Marginal food-security,household_food_security_label_Very low food-security,house_desc_Buying the house on a mortgage,house_desc_Living in a night shelter/ hostel,house_desc_Living in rented accommodation arranged by the Local Authority,house_desc_Living in rented accommodation from Housing Association,house_desc_Living in student accommodation/ student halls,house_desc_Owning the house outright,house_desc_Renting from private landlord,house_desc_Temporarily living with friends and/ or family while attempting to find permanent accommodation,epc_rating_A,epc_rating_B,epc_rating_C,epc_rating_D,epc_rating_Don't know,epc_rating_E,epc_rating_F,epc_rating_G,worry_about_energy_payment_1 or 2 months,worry_about_energy_payment_Almost every month,worry_about_energy_payment_Never,worry_about_energy_payment_Some months but not every month,"income_range_Less than Â£14,900 p.a.","income_range_More than Â£58,900 p.a.",income_range_Prefer not to say,"income_range_Â£14,901- Â£24,300 p.a.","income_range_Â£24,301- Â£37,900 p.a.","income_range_Â£37,901- Â£58,900 p.a.",isolation_Hardly ever or never,isolation_Often,isolation_Some of the time,lack_companionship_Hardly ever or never,lack_companionship_Often,lack_companionship_Some of the time
1804,1059687,0,7,0,0,0,0,3,1,0,0,0,0,0,0,2,7,0,3,2,0,0,0,0,0,0,0,2,0,3,17,0,0,0,0,11.372,0.062,0.033,7.767,-1.457,0.367,31.481,25.849,0.066,0.138,-0.606,0.252,0.541,1.487,-0.254,1.293,8,10,8,10,4,2,4,0.077795299,0.112903226,9.589246827,39.30314635,17.26364797,11.67680409,5681.227629,17,37.2,4.13E-05,3.50E-10,4.59E-05,0,8.84E-06,13475.61943,5001.382159,1571.418899,1600.248443,3283.68205,13347,12891.08,2074,1291,214.82,2872,2851,342.47,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1805,73244,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,4,0,0,0,0,0,27,20,0,0,187,559,32,9.205882353,30,3,26.944,0.115,0.073,19.161,-0.654,0.554,34.927,77.565,0.189,0.191,0.447,0.259,-0.426,4.368,1.438,2.367,5,6,5,8,3,2,1,0.094790777,0.184010152,16.12107411,41.11395768,14.13796375,13.09422146,15288.59303,10.2,47.8,0,0,0.001146316,0.051836735,8.72E-06,3418.401583,17756.6372,419.0710482,429.0734912,488.3690601,9792,35098.59,6109,2230.54,36.36,693,475,32.65,5.94E-05,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1806,6051877,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,5,24,3,4,0,0,0,0,0,28,21,0,16,90,318,8,1.171428571,1,7,18.644,0.138,0.077,14.896,-0.413,0.189,24.998,31.049,0.226,0.165,0.075,0.27,-1.52,3.473,0.436,0.826,4,6,6,7,5,4,3,0.122663828,0.223562811,9.037142181,38.31322451,20.04968062,10.5157322,10911.69641,19.8,42.8,0.1360198,0.000105969,0.000985832,0.065964523,2.08E-05,6535.95052,15912.98789,955.5307318,955.3589465,1078.508783,8512,18145.47,866,583,136.18,2684,2672,101.07,6.50E-05,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1807,4982893,0,8,0,0,0,0,4,1,0,0,0,0,0,0,1,6,3,1,4,2,0,4,0,0,12,10,0,0,51,192,12,1.666666667,10,3,16.712,0.123,0.083,20.355,-0.37,0.248,18.407,15.916,0.226,0.098,-0.186,0.368,-0.929,1.937,-0.146,0.202,5,5,5,7,4,6,6,0.079023168,0.186600496,10.14402004,31.00814026,18.52222918,19.71195992,3892.331492,16.7,12.5,6.88E-05,6.27E-06,0.000412674,0.075163399,1.55E-05,11443.60045,10977.11872,1829.665633,1802.193798,1891.163451,8015,13486.17,516,332,210.29,2828,2824,173.17,3.10E-05,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1808,3975789,0,6,0,0,0,0,3,1,0,0,0,0,0,0,0,5,9,4,3,1,0,5,0,0,0,4,0,3,25,57,3,0,0,3,17.848,0.108,0.08,1.245,-0.07,0.683,25.354,29.299,0.066,0.263,-1.483,0.157,-0.522,2.955,-0.03,1.342,5,5,10,6,3,4,3,0.048680022,0,7.002434001,34.15090807,21.51282531,17.6371466,7486.825895,10.9,15.8,0.150834766,7.41E-06,0.000596084,0.029230769,3.49E-05,5862.315668,16247.91322,1514.931582,1501.228561,1037.666753,5427,15313.11,1198,905,143.46,1171,1160,152.15,1.74E-05,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
1809,4779778,0,9,0,0,0,1,3,0,0,0,0,1,0,0,5,5,7,3,4,0,0,0,0,0,15,13,5,4,45,121,3,0.407407407,0,3,21.257,0.112,0.123,6.24,-0.515,-0.033,31.454,39.828,0.093,0.099,-0.249,0.148,-0.196,3.578,0.726,1.049,5,3,8,8,6,2,2,0.103780994,0.193586698,10.66980815,38.9767755,18.84887243,15.01178055,6721.806,12.8,26.9,0.117770781,2.17E-05,0.000619011,0.03988604,2.29E-05,11175.80633,13153.30937,1094.53837,996.4543762,2004.267541,8944,11910.98,1964,1598,202.4,2097,2073,159.57,2.47E-05,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1810,5897060,1,7,1,0,0,0,4,0,0,1,0,0,0,0,0,5,0,4,3,0,0,0,0,0,3,2,0,0,19,60,4,1.8,0,4,19.316,0.114,0.053,7.119,0.3,0.201,25.552,47.215,0.231,0.384,-0.187,0.163,-1.848,3.598,0.518,1.968,5,8,8,4,5,4,1,0.108864266,0.319496855,10.72945522,52.62234534,13.5734072,7.156048015,15802.25952,20.2,46.6,0,0,0.000275116,0.037878788,8.72E-06,9369.691956,14543.06434,1582.874236,1584.97014,913.1144699,10838,35247.51,3341,2524,114.84,985,944,65.75,1.04E-05,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1811,3935113,0,9,0,0,0,0,3,1,0,0,0,0,0,0,2,10,81,1,4,0,0,0,0,0,29,14,1,43,64,145,0,0,0,0,4.958,0.036,0.028,0.645,-1.411,-0.853,26.886,13.636,0.04,0.06,-1.726,0.13,0.199,1.672,-0.479,0.333,9,10,10,10,9,3,7,0.06981675,0.222727273,8.768741481,33.98455248,19.6425867,18.17355747,5692.983681,15.2,57.3,0.132129543,6.76E-05,0.00105461,0.031884058,6.64E-05,5852.592888,22123.6279,925.3020537,909.5732457,2737.125042,6616,6594.5,957,501,200.86,1851,1827,247.21,3.36E-05,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1812,6062394,0,8,0,0,1,0,4,1,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,5,3,0,0,13,48,4,1,4,1,50.708,0.348,0.24,23.227,0.61,-0.066,58.909,25.254,0.392,0.398,0.007,0.376,0.404,6.147,-0.562,1.467,1,1,4,3,6,1,4,0.139786108,0.234021632,9.711569623,32.63476288,17.73792805,15.13449282,8004.61168,24.4,45.3,0,0,0.000160484,0.095238095,8.72E-06,8799.749789,15654.6036,1127.21155,1142.087756,829.3404852,9313,9439.65,1802,1100,204.58,2140,2113,139.77,1.53E-05,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1813,5917866,0,7,1,0,0,0,0,0,0,1,0,0,0,0,2,2,2,2,3,12,0,18,0,0,1,2,1,0,14,137,1,0,1,0,42.79,0.302,0.187,32.613,0.106,0.214,51.707,19.229,0.386,0.352,0.402,0.416,-0.08,6.096,-0.21,0.651,1,2,3,5,5,1,5,0.157020364,0.334271923,12.15740315,36.89327821,15.72500383,7.709386005,5008.35113,29.4,48.2,0.118531243,3.32E-05,0.000183411,0.196428571,1.40E-05,17076.06166,11128.72199,7486.308084,7454.276427,274.356608,13053,7617.48,2112,1061,261.58,2628,2578,126,3.60E-05,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1814,6480360,0,9,0,0,0,0,3,0,1,0,0,0,0,0,4,10,3,2,3,0,0,0,0,0,7,5,4,2,7,27,0,0,0,0,5.877,0.037,0.028,3.902,-2.079,-0.304,15.674,30.514,0.023,0.083,-0.469,0.078,-1.174,1.491,0.005,1.394,9,10,9,10,7,7,3,0.02732576,0.015144959,9.998976563,34.86848838,15.34131614,15.84280012,8705.403318,10,24.1,0.141157254,5.12E-06,0.000252189,0.027272727,3.59E-05,4420.611768,20512.91332,638.0641253,613.3959905,218.4243304,9199,33909.48,3225,2898.1,479.55,712,633,446.31,6.88E-06,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1815,5020485,1,5,1,0,1,1,3,1,0,0,0,0,0,0,0,2,2,4,4,3,1,0,3,9,25,17,0,2,69,202,20,6.87755102,15,5,36.814,0.204,0.121,31.039,0.262,1.192,41.843,38.352,0.291,0.508,0.884,0.317,-0.922,5.545,-0.046,2.029,2,3,3,4,1,1,2,0.156229106,0.152122642,10.19612213,51.950078,12.68107867,8.357477156,13968.65198,15.1,36.1,0.135520088,7.97E-06,0.000733642,0.048387097,1.38E-05,6364.259509,15078.44323,615.843977,604.9324504,141.8670744,8956,14874.24,3007,2232,93.78,1063,1043,93.06,3.55E-05,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1816,61657,0,8,0,0,0,0,3,0,0,0,0,1,0,0,1,9,0,4,1,0,0,0,0,0,1,1,1,0,2,4,0,0,0,0,8.615,0.073,0.052,8.386,-0.941,-0.453,14.565,22.093,0.076,0.134,0.016,0.084,-1.748,1.378,-0.233,0.956,7,8,8,9,8,8,5,0.066046232,0.305584826,8.626038227,46.59261483,14.32002402,11.92834984,12955.00099,10.4,25.7,0.148691852,0,0.000320968,0.06043956,2.30E-05,5725.802656,20172.6063,787.2327077,752.8154665,760.7793469,9690,12913.69,3236,2859,176.24,778,765,144.84,1.94E-05,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1817,5063284,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,17,15,0,0,88,202,30,12.95254237,21,9,30.946,0.213,0.122,15.649,0.107,0.928,29.022,40.609,0.336,0.351,0.193,0.259,-0.772,3.862,0.106,2.034,2,3,6,5,2,3,2,0.135331412,0.45236251,15.23919308,44,14.28242075,9.175792507,14963.7193,18,34.2,0,0,0.000710716,0.074193548,8.72E-06,2269.10089,17356.39608,517.2924379,496.5665462,1047.671143,8617,18919.9,3754,3050,189.59,357,272,140.63,5.27E-05,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1818,6073846,0,10,0,1,1,0,4,0,1,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,0,0,0,12,55,1,0,0,1,17.489,0.105,0.066,6.374,-0.139,0.825,22.584,31.617,0.099,0.222,-0.581,0.225,-1.053,2.882,0.024,1.459,5,7,8,6,2,5,3,0.114897178,0.187124464,10.43758967,41.54710665,15.48302248,10.6408417,8426.607081,19.1,35.3,0,0,0.000160484,0,8.72E-06,7790.930657,16529.04599,2691.334596,2679.329027,1085.306906,8237,9800.33,1605,1194,249.31,1777,1756,180.91,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1819,6076358,0,7,0,0,0,0,3,0,0,0,0,0,1,0,1374,4,54,3,4,5,2,4,28,7,240,182,1961,40,1821,3498,45,13.91724138,37,9,25.62,0.165,0.111,20.718,-0.073,0.387,31.206,32.374,0.232,0.168,-0.023,0.354,0.156,2.72,0.4,1.009,3,4,5,6,4,2,3,0.127356893,0.177235772,8.817884159,41.6958338,17.05995258,10.48887885,6655.423296,19.5,40.3,0.161151557,0.001739166,0.007749094,0.029322912,0.000524006,9366.316388,9080.209887,1010.193727,863.3231943,1153.222688,8866,8704.32,1176,979,163.63,2392,2370,134.33,0.000227226,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
1820,6077525,1,4,0,0,0,0,4,1,0,0,0,0,0,0,0,4,0,4,2,0,0,0,0,0,0,1,0,0,6,14,1,0,0,1,21.851,0.124,0.101,6.232,0.095,0.61,31.776,28.001,0.146,0.21,-0.26,0.152,-0.579,4.094,-0.511,1.646,5,4,8,5,3,2,4,0.100261267,0.165551839,7.968647943,52.3840627,15.20248204,9.585238406,11424.44211,13.5,27.5,0,0,4.59E-05,0,8.72E-06,4697.991237,15619.43044,916.7772548,909.8075354,407.5064316,6340,39835.42,2707,2481,150.7,463,460,128.59,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1821,5108526,0,5,0,1,0,0,3,1,0,0,0,0,0,0,0,4,0,2,4,0,0,0,0,0,10,9,0,0,83,130,27,6.097222222,27,0,22.636,0.118,0.071,14.172,-0.334,0.004,55.575,21.309,0.165,0.173,-0.458,0.326,0.48,5.484,-0.922,1.323,5,6,6,7,6,1,5,0.168144818,0,11.27445025,40.57830154,17.92005832,7.605394241,11371.33638,29.9,57.5,0,0,0.000206337,0.125,8.72E-06,10371.10616,12065.3309,897.336875,903.7748676,1116.456125,8411,13224.84,1029,901,109.61,1858,1848,85.75,2.58E-05,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1822,6079677,1,4,0,1,1,0,2,1,0,0,0,0,0,0,2,6,2,4,3,0,0,0,0,0,6,7,2,2,19,95,3,0.523809524,1,3,15.24,0.095,0.051,10.702,-0.964,-0.378,35.03,35.588,0.132,0.135,-0.311,0.267,-0.509,4.474,0.346,1.362,6,8,7,9,7,2,2,0.110182074,0.191310787,9.205282488,49.01148707,12.61233102,7.189184965,5432.141534,16.6,49.5,0.126134764,5.93E-06,0.000298042,0.064102564,1.15E-05,8479.591061,10627.49022,1155.677562,1246.825735,1014.890753,12541,20629.17,3394,2391,109.35,1697,1687,71.99,1.91E-05,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1823,91738,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,4,2,0,0,0,0,0,3,3,0,1,6,11,3,0,3,0,15.232,0.096,0.059,10.803,-0.141,-0.142,26.657,31.071,0.112,0.253,0.184,0.128,-0.777,3.464,0.529,0.638,6,7,7,6,6,3,3,0.075009922,0.093797277,9.167879349,53.90924725,11.78727345,9.511840191,9204.05337,6.2,22,0.086069443,1.69E-06,6.88E-05,0,1.07E-05,13687.42488,1085.493867,7072.325546,7072.962118,187.3802495,7572,20671.19,2828,2089,249.55,626,613,160.59,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1824,6080472,0,8,0,1,0,0,3,0,0,1,0,0,0,0,0,3,0,4,4,0,0,0,0,0,6,8,0,0,46,79,16,6.820512821,15,1,32.124,0.203,0.121,20.278,0.08,0.71,43.289,31.812,0.236,0.33,0.15,0.328,-0.64,5.564,-0.011,1.517,2,3,5,5,2,1,3,0.148466584,0.231042654,10.50345683,44.380429,15.28984223,8.349583407,13429.18637,25.5,59.9,0.152500785,2.36E-05,0.000504379,0.060606061,1.43E-05,9596.190934,9393.396709,798.6813636,755.1887595,695.8555745,11270,10749.54,2138,1625,92.06,2064,2040,69.52,3.06E-05,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1825,5121720,0,7,0,0,1,0,4,1,0,0,0,0,0,0,30,2,2,4,4,0,0,0,0,0,14,31,9,2,127,413,17,4.785714286,3,15,39.67,0.273,0.161,27.776,0.485,0.454,43.381,31.142,0.295,0.416,-0.244,0.442,-1.779,5.945,-0.033,1.49,1,2,3,3,3,1,3,0.148466584,0.231042654,10.50345683,44.380429,15.28984223,8.349583407,13429.18637,25.5,59.9,0.142761932,0.000135667,0.002315558,0.025945732,3.21E-05,9394.269791,9717.822121,736.4391722,716.9362804,919.3577763,11270,10749.54,2138,1625,92.06,2064,2040,69.52,6.01E-05,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1826,1344308,0,4,0,0,0,0,3,1,0,0,0,0,0,0,0,7,6,3,2,0,0,0,0,0,4,5,0,6,15,40,0,0,0,0,13.639,0.094,0.069,2.189,-0.456,0.07,23.873,29.56,0.105,0.198,-0.92,0.143,-1.081,3.137,0.017,1.31,6,6,10,7,5,4,3,0.081689428,0.125,8.333333333,40.38947901,15.87000506,14.27668184,11647.56237,12.9,30.5,0.137302102,0,0.000366821,0,2.90E-05,9104.116041,13812.46282,1062.723593,1046.775063,1051.321411,7850,18567.86,2558,1574,126.05,921,910,152.28,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1827,6080575,0,8,0,0,1,0,1,1,0,0,0,0,0,0,23,5,2,3,4,0,0,0,0,0,31,27,55,2,72,287,3,0.8,3,1,21.426,0.134,0.068,14.14,-0.531,0.399,42.315,27.758,0.207,0.191,0.09,0.256,0.161,4.501,0.316,0.722,4,6,6,8,4,1,4,0.12506078,0.311546841,8.314694155,39.77438491,16.21122241,14.37323738,8886.964288,17.4,29.8,0.133401026,1.25E-05,0.000917053,0.076478149,6.56E-05,13634.53781,12884.55906,3852.865104,3803.263972,1670.968938,10253,9433.71,3244,1749.53,280.2,1392,1379,166.26,7.01E-05,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1828,783722,0,7,0,0,0,0,1,1,0,0,0,0,0,0,5,5,28,4,4,5,2,16,2,18,16,12,5,24,52,231,0,0,0,0,18.966,0.116,0.056,12.624,-0.346,-0.173,47.66,17.717,0.246,0.203,0.27,0.169,0.035,5.309,-1.408,1.15,5,7,6,7,6,1,6,0.125624467,0.287213115,12.42232241,53.89301816,10.10722554,3.868648715,4961.855548,19.2,54.1,0.147845081,6.80E-05,0.000779495,0.01426025,7.81E-05,10081.3707,13619.72745,226.8588423,241.6241242,624.4875772,14800,12899.59,6797,4314,240.66,1245,1199,68.97,1.11E-05,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1829,5942087,0,9,0,0,0,0,0,0,0,0,1,0,0,0,2,9,5,2,3,3,0,7,0,0,3,3,2,1,4,11,0,0,0,0,5.938,0.036,0.039,17.739,-1.249,-1.23,15.839,14.198,0.043,0.048,-0.969,0.388,-0.552,0.98,-0.392,0.31,9,9,5,10,10,7,7,0.060263107,0.057600545,9.750435287,34.71657961,19.36544786,16.78274328,6110.8409,14.8,18.5,0.128458502,0,0.000183411,0.071428571,2.47E-05,2287.044038,18084.35418,4609.225008,4625.989561,1160.649041,10174,23640.3,809,451,251.77,3129,3096,213.54,1.31E-05,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1830,555467,0,7,0,0,0,0,3,1,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,17.721,0.096,0.054,17.617,-0.087,0.117,30.552,34.242,0.147,0.195,0.588,0.18,-0.462,3.81,0.382,1.203,6,8,5,6,5,3,3,0.155937176,0.259231349,8.974801519,44.64963756,16.00793925,11.12357611,11747.95284,13.9,45.5,0,0,9.17E-05,0.166666667,8.72E-06,5508.858525,15375.46263,12.11164654,12.45996009,63.16208602,11321,14723.09,3777,2382,209.66,1755,1740,112.42,1.53E-05,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1831,60378,0,8,0,0,1,0,3,1,0,0,0,0,0,0,3,1,8,3,4,0,0,0,0,0,23,23,3,2,79,214,12,3.338235294,11,3,47.473,0.317,0.165,31.137,0.321,0.852,41.899,58.437,0.476,0.473,0.226,0.425,-1.571,5.708,1.065,1.781,1,2,3,4,2,1,1,0.147364559,0.222868217,10.18711019,43.81802617,14.34511435,8.93970894,14031.35548,27.8,56.6,0.143106898,6.35E-05,0.0013068,0.032288401,1.37E-05,5077.311645,14310.09281,385.3937906,410.3110595,892.5047899,7857,27566.09,4285,2669,256.2,58,57,168.41,4.22E-05,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
